TOA5	Esolmet_CR6_IP	CR6	9884	CR6.Std.12.01	CPU:20230123_Esolmet_CR6.CR6	37906	Table2_10min																	
TIMESTAMP	RECORD	BattV_Min	PTemp_C	I_glob_Avg	I_dir_Avg	I_dif_Avg	I_glob_inc_Avg	Indice_UV_Avg	Indice_UV_1	Indice_UV_2	AirTC_Avg	AirTC_Max	AirTC_Min	AirTC_Std	RH	RH_Max	RH_Min	WS_ms_Avg	WS_ms_Max	WS_ms_Min	WS_ms_Std	WindDir	Rain_mm_Tot	BP_mbar_Avg
TS	RN	Volts	Deg C	W/m2	W/m2	W/m2	W/m2	W/m2	I-UV	MED/hr	Deg C	Deg C	Deg C	Deg C	%	%	%	meters/second	meters/second	meters/second	meters/second	degrees	mm	mbar
		Min	Smp	Avg	Avg	Avg	Avg	Avg	Smp	Smp	Avg	Max	Min	Std	Smp	Max	Min	Avg	Max	Min	Std	Smp	Tot	Avg
07/03/2023 04:40	1689	10.92	21.33	1584	1695	1452	823	0	-0.004	-0.002	-523.7	-521.6	-525.8	1.986	-518.3	-517.9	-520.4	0	0	0	0	0.129	0	-7.715912
07/03/2023 04:50	1690	10.92	21.22	1811	1954	1645	926	0	-0.003	-0.001	-524	-521.9	-526.1	1.989	-518.7	-518.4	-520.8	0	0	0	0	0.13	0	-7.987244
07/03/2023 05:00	1691	10.92	21.08	2065	2230	1864	1044	0	-0.003	-0.001	-524.3	-522.2	-526.5	1.989	-519.3	-518.8	-521.3	0	0	0	0	0.13	0	-8.237497
07/03/2023 05:10	1692	10.9	21.04	1974	2134	1782	1002	0	-0.003	-0.001	-524.7	-522.5	-526.8	1.991	-519.7	-519.3	-521.8	0	0	0	0	0.132	0	-8.541544
07/03/2023 05:20	1693	10.88	21.06	1853	1995	1649	949	0	-0.003	-0.001	-524.9	-522.8	-526.9	1.998	-519.9	-519.8	-521.9	0	0	0	0	0.128	0	-8.680624
07/03/2023 05:30	1694	10.87	21.06	1893	2044	1672	968	0	-0.003	-0.001	-524.9	-522.9	-526.9	1.999	-519.8	-519.8	-521.9	0	0	0	0	0.129	0	-8.634445
07/03/2023 05:40	1695	10.86	21.03	2025	2191	1784	1028	0	-0.003	-0.001	-524.9	-522.8	-526.9	2	-519.9	-519.8	-521.9	0	0	0	0	0.127	0	-8.617453
07/03/2023 05:50	1696	10.83	20.99	2122	2294	1867	1074	0	-0.003	-0.001	-524.9	-522.9	-527	1.997	-520	-519.9	-522.1	0	0	0	0	0.131	0	-8.66055
07/03/2023 06:00	1697	10.84	20.95	2182	2368	1919	1101	0	-0.003	-0.001	-525	-523	-527.1	1.997	-520.2	-520	-522.2	0	0	0	0	0.129	0	-8.802691
07/03/2023 06:10	1698	10.8	20.9	2284	2488	2007	1147	0	-0.003	-0.001	-525.1	-523.1	-527.2	1.998	-520.3	-520.2	-522.4	0	0	0	0	0.131	0	-8.818728
07/03/2023 06:20	1699	10.8	20.82	2443	2659	2142	1221	0	-0.003	-0.001	-525.2	-523.2	-527.3	1.997	-520.5	-520.3	-522.6	0	0	0	0	0.129	0	-8.970114
07/03/2023 06:30	1700	10.76	20.77	2531	2762	2217	1261	0	-0.003	-0.001	-525.4	-523.3	-527.5	1.998	-520.8	-520.6	-522.8	0	0	0	0	0.128	0	-9.08909
07/03/2023 06:40	1701	10.76	20.7	2608	2845	2282	1294	0	-0.003	-0.001	-525.6	-523.5	-527.6	1.998	-521	-520.8	-523.1	0	0	0	0	0.127	0	-9.226746
07/03/2023 06:50	1702	10.73	20.57	2904	3178	2536	1430	0	-0.003	-0.001	-525.7	-523.6	-527.8	1.995	-521.4	-521.1	-523.4	0	0	0	0	0.127	0	-9.380719
07/03/2023 07:00	1703	10.7	20.44	3101	3414	2704	1522	0	-0.003	-0.001	-526	-523.9	-528.2	1.997	-521.8	-521.4	-523.8	0	0	0	0	0.127	0	-9.640933
07/03/2023 07:10	1704	10.68	20.33	3250	3571	2831	1591	0	-0.003	-0.001	-526.3	-524.2	-528.5	1.999	-522.3	-521.9	-524.3	0	0	0	0	0.126	0	-9.938413
07/03/2023 07:20	1705	10.65	20.25	3301	3623	2874	1614	0	-0.003	-0.001	-526.6	-524.5	-528.8	1.999	-522.7	-522.3	-524.7	0	0	0	0	0.128	0	-10.07908
07/03/2023 07:30	1706	10.61	20.22	3279	3593	2857	1606	0	-0.003	-0.001	-526.9	-524.8	-528.9	2.003	-523	-522.8	-525	0	0	0	0	0.128	0	-10.36703
07/03/2023 07:40	1707	10.58	20.25	3146	3440	2743	1544	0	-0.003	-0.001	-527	-524.9	-529	2.006	-523.1	-523	-525.1	0	0	0	0	0.125	0	-10.5364
07/03/2023 07:50	1708	10.53	20.39	2766	3015	2419	1371	0	-0.003	-0.001	-527	-524.9	-529	2.01	-523	-523	-525.1	0	0	0	0	0.129	0	-10.44287
07/03/2023 08:00	1709	10.46	20.62	2322	2524	2040	1167	0	-0.003	-0.001	-526.7	-524.6	-528.9	2.018	-522.4	-522.4	-524.9	0	0	0	0	0.129	0	-10.27125
07/03/2023 08:10	1710	10.39	20.88	1897	2037	1676	972	0	-0.003	-0.001	-526.3	-524	-528.5	2.025	-521.6	-521.6	-524.4	0	0	0	0	0.128	0	-9.90246
07/03/2023 08:20	1711	10.3	21.23	1198	1258	1079	652.4	0	-0.004	-0.002	-525.7	-523.3	-528	2.029	-520.5	-520.5	-523.6	0	0	0	0	0.13	0	-9.353745
07/03/2023 08:30	1712	10.22	21.72	226.4	200.9	224.2	169.8	0	-0.004	-0.002	-524.8	-522.3	-527.3	2.044	-519	-519	-522.5	0	0	0	0	0.129	0	-8.646527
07/03/2023 08:40	1713	10.14	22.29	0	0	0	0	0	-0.004	-0.002	-523.6	-521	-526.2	2.066	-517	-517	-521	0	0	0	0	0.135	0	-7.680609
07/03/2023 08:50	1714	10.06	22.96	0	0	0	0	0	-0.004	-0.002	-522.1	-519.3	-524.9	2.086	-514.5	-514.5	-519	0	0	0	0	0.132	0	-6.343695
07/03/2023 09:00	1715	9.93	23.72	0	0	0	0	0	-0.004	-0.002	-520.2	-517.2	-523.2	2.125	-511.4	-511.4	-516.5	0	0	0	0	0.136	0	-4.684113
07/03/2023 09:10	1716	9.83	24.44	0	0	0	0	0	-0.004	-0.002	-517.9	-514.7	-521	2.157	-507.8	-507.8	-513.4	0	0	0	0	0.134	0	-2.703296
07/03/2023 09:20	1717	9.71	25.2	0	0	0	0	0	-0.004	-0.002	-515.3	-512.1	-518.5	2.172	-504	-504	-509.8	0	0	0	0	0.137	0	-0.5054474
07/03/2023 09:30	1718	9.59	25.95	0	0	0	0	0	-0.004	-0.002	-512.5	-509.1	-515.8	2.206	-499.8	-499.8	-506	0	0	0	0	0.139	0	1.996262
07/03/2023 09:40	1719	9.51	26.59	0	0	0	0	0	-0.004	-0.002	-509.5	-506.1	-512.8	2.205	-495.5	-495.5	-501.9	0	0	0	0	0.138	0	4.708853
07/03/2023 09:50	1720	9.4	27.14	0	0	0	0	0	-0.004	-0.002	-506.5	-503.3	-509.8	2.168	-491.6	-491.6	-497.7	0	0	0	0	0.141	0	7.327802
07/03/2023 10:00	1721	9.33	27.6	0	0	0	0	0	-0.004	-0.002	-503.8	-500.7	-507	2.141	-487.9	-487.9	-493.8	0	0	0	0	0.135	0	9.709842
07/03/2023 10:10	1722	9.2	27.96	0	0	0	0	0	-0.004	-0.002	-501.5	-498.6	-504.4	2.078	-485	-485	-490.2	0	0	0	0	0.142	0	11.78307
07/03/2023 10:20	1723	9.09	28.42	0	0	0	0	0	-0.004	-0.002	-499.4	-496.4	-502.3	2.086	-482	-482	-487.3	0	0	0	0	0.144	0	13.62841
07/03/2023 10:30	1724	9	28.79	0	0	0	0	0	-0.004	-0.002	-497.1	-494.1	-500.1	2.089	-478.9	-478.9	-484.4	0	0	0	0	0.145	0	15.6313
07/03/2023 10:40	1725	8.93	29.11	0	0	0	0	0	-0.004	-0.002	-495	-492.1	-497.9	2.06	-476.1	-476.1	-481.3	0	0	0	0	0.144	0	17.49376
07/03/2023 10:50	1726	8.86	29.36	0	0	0	0	0	-0.004	-0.002	-493	-490.3	-495.8	2.033	-473.7	-473.7	-478.6	0	0	0	0	0.146	0	19.25379
07/03/2023 11:00	1727	8.81	29.51	0	0	0	0	0	-0.004	-0.002	-491.5	-489	-494	1.987	-471.9	-471.9	-476.2	0	0	0	0	0.148	0	20.67511
07/03/2023 11:10	1728	8.77	29.81	0	0	0	0	0	-0.004	-0.002	-490.2	-487.6	-492.8	1.991	-470.1	-470.1	-474.5	0	0	0	0	0.148	0	21.65369
07/03/2023 11:20	1729	8.69	30.15	0	0	0	0	0	-0.004	-0.002	-488.6	-485.8	-491.4	2.035	-467.6	-467.6	-472.6	0	0	0	0	0.148	0	23.22642
07/03/2023 11:30	1730	8.61	30.5	0	0	0	0	0	-0.004	-0.002	-486.6	-483.6	-489.5	2.065	-464.8	-464.8	-470.2	0	0	0	0	0.148	0	25.22621
07/03/2023 11:40	1731	8.58	30.86	0	0	0	0	0	-0.004	-0.002	-484.3	-481.2	-487.3	2.092	-461.6	-461.6	-467.4	0	0	0	0	0.149	0	27.42127
07/03/2023 11:50	1732	8.53	31.1	0	0	0	0	0	-0.004	-0.002	-482	-479.1	-484.9	2.051	-458.8	-458.8	-464.2	0	0	0	0	0.149	0	29.60175
07/03/2023 12:00	1733	8.49	31.4	0	0	0	0	0	-0.004	-0.002	-480	-477.2	-482.8	2.03	-456.3	-456.3	-461.5	0	0	0	0	0.147	0	31.3305
07/03/2023 12:10	1734	8.42	31.76	0	0	0	0	0	-0.004	-0.002	-477.9	-474.8	-480.9	2.078	-453.2	-453.2	-459	0	0	0	0	0.143	0	33.39326
07/03/2023 12:20	1735	8.41	32.09	0	0	0	0	0	-0.004	-0.002	-475.4	-472.3	-478.5	2.097	-450	-450	-456	0	0	0	0	0.151	0	35.80152
07/03/2023 12:30	1736	8.36	32.45	0	0	0	0	0	-0.004	-0.002	-472.8	-469.7	-475.9	2.103	-446.6	-446.6	-452.7	0	0	0	0	0.154	0	38.255
07/03/2023 12:40	1737	8.29	32.91	0	0	0	0	0	-0.004	-0.002	-470	-466.6	-473.3	2.167	-442.7	-442.7	-449.4	0	0	0	0	0.136	0	40.91108
07/03/2023 12:50	1738	8.23	33.28	0	0	0	0	0	-0.004	-0.002	-466.6	-463.1	-470.2	2.222	-438.3	-438.3	-445.4	0	0	0	0	0.136	0	44.26058
07/03/2023 13:00	1739	8.16	33.6	0	0	0	0	0	-0.004	-0.002	-441.6	-417.9	-466.7	16.04	-394.3	-394.3	-441.1	0	0	0	0	0.139	0	92.77811
07/03/2023 13:10	1740	8.06	33.89	0	0	0	0	0	-0.004	-0.002	-403.5	-393.5	-416.2	6.827	-364.1	-364.1	-392.2	0	0	0	0	0.14	0	142.2484
13/03/2023 12:50	1741	11.59	31.95	0	0	0	0	0	-0.004	-0.002	27.96	28.72	27.67	0.298	27.74	29	27.74	0	0	0	0	0.163	0	996.9194
13/03/2023 13:00	1742	11.55	32.44	0	0	0	0	0	-0.004	-0.002	28.86	28.98	28.73	0.071	26.6	27.38	26.6	0	0	0	0	0.161	0	1016.467
13/03/2023 13:10	1743	11.55	32.83	0	0	0	0	0	-0.004	-0.002	29.21	29.42	28.95	0.169	26.03	26.91	26.03	0	0	0	0	0.164	0	1016.33
13/03/2023 13:20	1744	11.6	33.24	0	0	0	0	0	-0.004	-0.002	29.32	29.54	29.2	0.099	26.03	26.45	25.68	0	0	0	0	0.164	0	1016.175
13/03/2023 13:30	1745	11.2	33.56	0	0	0	0	0	-0.004	-0.002	29.4	30.23	29.04	0.352	25.25	26.59	25.25	0	0	0	0	0.167	0	1015.94
13/03/2023 13:40	1746	11.62	33.96	0	0	0	0	0	-0.004	-0.002	30.24	30.56	29.87	0.211	24.58	25.16	23.88	0	0	0	0	0.166	0	1015.739
13/03/2023 13:50	1747	11.59	34.48	0	0	0	0	0	-0.004	-0.002	30.37	30.96	30.01	0.3	24.4	24.82	23.92	0	0	0	0	0.165	0	1015.508
13/03/2023 14:00	1748	11.58	34.8	0	0	0	0	0	-0.004	-0.002	29.68	30.23	29.19	0.355	24.73	24.93	23.35	0	0	0	0	0.169	0	1015.274
13/03/2023 14:10	1749	11.59	35.14	0	0	0	0	0	-0.004	-0.002	30.85	31.78	29.79	0.605	23.33	24.64	21.83	0	0	0	0	0.144	0	1015.055
13/03/2023 14:20	1750	11.58	35.43	0	0	0	0	0	-0.004	-0.002	30.29	30.45	30.06	0.107	23.18	24.17	22.93	0	0	0	0	0.147	0	1014.938
13/03/2023 14:30	1751	11.58	35.59	0	0	0	0	0	-0.004	-0.002	30.5	30.84	30.06	0.278	22.88	23.68	22.24	0	0	0	0	0.146	0	1014.718
13/03/2023 14:40	1752	11.58	35.79	0	0	0	0	0	-0.004	-0.002	30.83	31.24	30.55	0.227	21.38	23.15	21.38	0	0	0	0	0.147	0	1014.566
13/03/2023 14:50	1753	11.56	36.03	0	0	0	0	0	-0.004	-0.002	30.97	31.1	30.82	0.077	21.29	21.71	20.9	0	0	0	0	0.148	0	1014.458
13/03/2023 15:00	1754	11.56	36.19	0	0	0	0	0	-0.004	-0.002	31.01	31.9	30.24	0.491	20.14	21.85	20.14	0	0	0	0	0.146	0	1014.275
13/03/2023 15:10	1755	11.55	36.52	0	0	0	0	0	-0.004	-0.002	31.77	32.08	31.24	0.235	19.11	20.17	18.84	0	0	0	0	0.149	0	1014.052
13/03/2023 15:20	1756	11.55	36.73	0	0	0	0	0	-0.004	-0.002	31.28	31.93	30.78	0.294	19.87	20.22	17.98	0	0	0	0	0.149	0	1013.769
13/03/2023 15:30	1757	11.55	36.91	0	0	0	0	0	-0.004	-0.002	31.82	32.4	30.7	0.552	18.23	20.12	18.23	0	0	0	0	0.149	0	1013.596
13/03/2023 15:40	1758	11.54	37.21	0	0	0	0	0	-0.004	-0.002	32.67	32.92	32.29	0.193	18.79	18.79	18.02	0	0	0	0	0.149	0	1013.432
13/03/2023 15:50	1759	11.52	37.35	0	0	0	0	0	-0.004	-0.002	32.23	32.84	31.67	0.34	17.46	19.18	17.43	0	0	0	0	0.148	0	1013.285
13/03/2023 16:00	1760	11.52	37.45	0	0	0	0	0	-0.004	-0.002	31.94	32.77	31.16	0.56	18.81	18.81	17.27	0	0	0	0	0.149	0	1013.059
13/03/2023 16:10	1761	11.51	37.43	0	0	0	0	0	-0.004	-0.002	31.95	32.78	31.19	0.454	17.36	18.83	17.36	0	0	0	0	0.148	0	1012.908
13/03/2023 16:20	1762	11.51	37.63	0	0	0	0	0	-0.004	-0.002	33.3	33.64	32.9	0.233	17.62	18.03	17.21	0	0	0	0	0.151	0	1012.788
13/03/2023 16:30	1763	11.47	37.85	0	0	0	0	0	-0.004	-0.002	33.61	34.15	33.19	0.329	17.04	17.83	16.96	0	0	0	0	0.151	0	1012.722
13/03/2023 16:40	1764	11.41	37.76	0	0	0	0	0	-0.004	-0.002	32.05	33.57	31.32	0.694	18.72	18.98	17.24	0	0	0	0	0.15	0	1012.723
13/03/2023 16:50	1765	11.32	37.36	0	0	0	0	0	-0.004	-0.002	32.06	32.26	31.7	0.162	17.97	18.91	17.65	0	0	0	0	0.148	0	1012.752
13/03/2023 17:00	1766	11.31	36.71	0	0	0	0	0	-0.004	-0.002	31.35	31.99	30.86	0.401	18.38	18.77	17.73	0	0	0	0	0.17	0	1012.848
13/03/2023 17:10	1767	11.28	35.76	0	0	0	0	0	-0.004	-0.002	30.78	30.86	30.71	0.047	18.57	18.87	18.47	0	0	0	0	0.168	0	1012.95
13/03/2023 17:20	1768	11.26	34.85	0	0	0	0	0	-0.004	-0.002	30.54	30.7	30.4	0.086	20.51	20.51	18.6	0	0	0	0	0.167	0	1013.097
13/03/2023 17:30	1769	11.27	33.95	0	0	0	0	0	-0.004	-0.002	29.59	30.46	28.68	0.7	22.14	22.14	20.43	0	0	0	0	0.167	0	1013.421
13/03/2023 17:40	1770	11.26	32.85	0	0	0	0	0	-0.004	-0.002	28.46	28.66	28.29	0.125	22.79	22.95	22.17	0	0	0	0	0.162	0	1013.696
13/03/2023 17:50	1771	11.25	31.85	0	0	0	0	0	-0.004	-0.002	28.07	28.32	27.54	0.238	25.01	25.01	22.88	0	0	0	0	0.159	0	1013.889
13/03/2023 18:00	1772	11.19	30.88	0	0	0	0	0	-0.004	-0.002	26.98	27.5	26.53	0.311	27.44	27.57	25.16	0	0	0	0	0.161	0	1014.071
13/03/2023 18:10	1773	11.19	29.91	0	0	0	0	0	-0.004	-0.002	26.31	26.46	26.22	0.071	27.92	28.05	27.41	0	0	0	0	0.159	0	1014.34
13/03/2023 18:20	1774	11.16	29.16	0	0	0	0	0	-0.004	-0.002	26.13	26.22	26.07	0.042	28.04	28.23	27.54	0	0	0	0	0.156	0	1014.246
13/03/2023 18:30	1775	11.14	28.62	0	0	0	0	0	-0.004	-0.002	26.2	26.3	26.11	0.065	27.25	28.06	27.24	0	0	0	0	0.156	0	1014.411
13/03/2023 18:40	1776	11.12	28.28	2042	2299	5514	2932	0	-0.004	-0.002	26.19	26.27	26.09	0.045	27.47	27.49	27.27	0	0	0	0	0.154	0	1014.641
13/03/2023 18:50	1777	11.11	28	0	0	0.875	0	0	-0.004	-0.002	26.03	26.08	25.99	0.026	27.94	27.94	27.57	0	0	0	0	0.155	0	1014.774
13/03/2023 19:00	1778	11.11	27.76	7531	7999	0	NAN	0	0.006	0.003	26.02	26.15	25.93	0.069	27.28	28.14	27.28	0	0	0	0	0.153	0	1014.895
13/03/2023 19:10	1779	11.08	27.2	1880	1791	0	429.9	0	-0.004	-0.002	26.2	26.22	26.15	0.017	26.97	27.3	26.97	0	0	0	0	0.153	0	1015.053
13/03/2023 19:20	1780	12.09	26.74	0	0	0	0	0	-0.004	-0.002	26.03	26.03	26.01	0.008	27.61	27.61	27.45	0	0	0	0	0.145	0	969.4844
13/03/2023 19:30	1781	12.1	26.89	0	0	0	0	0	-0.004	-0.002	25.7	26	25.45	0.194	29.25	29.27	27.78	0	0	0	0	0.149	0	1015.477
13/03/2023 19:40	1782	12.1	26.92	0	0	0	0	0	-0.004	-0.002	25.4	25.44	25.37	0.022	29.15	29.58	29.15	0	0	0	0	0.136	0	1015.563
13/03/2023 19:50	1783	12.1	26.88	0	0	0	0	0	-0.004	-0.002	25.46	25.6	25.35	0.086	28.33	29.33	28.33	0	0	0	0	0.139	0	1015.618
13/03/2023 20:00	1784	12.11	26.91	0	0	0	0	0	-0.004	-0.002	25.79	25.85	25.62	0.05	27.7	28.11	27.62	0	0	0	0	0.154	0	1015.637
13/03/2023 20:10	1785	12.12	26.99	0	0	0	0	0	-0.004	-0.002	26.01	26.12	25.82	0.097	27.15	27.63	26.81	0	0	0	0	0.141	0	1015.633
13/03/2023 20:20	1786	12.13	27.09	0	0	0	0	0	-0.004	-0.002	25.98	26.11	25.9	0.062	26.69	27.38	26.59	0	0	0	0	0.136	0	1015.622
13/03/2023 20:30	1787	12.12	27.17	0	0	0	0	0	-0.004	-0.002	26.16	26.29	26.11	0.052	26.04	26.69	25.95	0	0	0	0	0.139	0	1015.588
13/03/2023 20:40	1788	12.12	27.26	0	0	0	0	0	-0.004	-0.002	26.36	26.4	26.29	0.026	25.51	26.01	25.51	0	0	0	0	0.136	0	1015.496
13/03/2023 20:50	1789	12.12	27.39	0	0	0	0	0	-0.004	-0.002	26.83	27.05	26.39	0.191	22.61	25.44	22.61	0	0	0	0	0.139	0	1015.594
13/03/2023 21:00	1790	12.12	27.59	0	0	0	0	0	-0.004	-0.002	27.34	27.42	27.12	0.079	22.45	22.45	21.86	0	0	0	0	0.139	0	1015.728
13/03/2023 21:10	1791	12.11	27.79	0	0	0	0	0	-0.004	-0.002	27.16	27.36	26.97	0.128	23.44	23.49	22.34	0	0	0	0	0.134	0	1015.702
13/03/2023 21:20	1792	12.11	27.85	0	0	0	0	0	-0.004	-0.002	26.99	27.09	26.93	0.056	23.73	23.73	22.58	0	0	0	0	0.149	0	1015.937
13/03/2023 21:30	1793	12.1	27.75	0	0	0	0	0	-0.004	-0.002	25.96	26.89	25.05	0.578	30.47	30.47	24.06	0	0	0	0	0.141	0	1016.218
13/03/2023 21:40	1794	12.1	27.37	0	0	0	0	0	-0.004	-0.002	24.42	24.95	24.08	0.249	32.84	32.84	30.77	0	0	0	0	0.134	0	1016.353
13/03/2023 21:50	1795	12.11	26.83	0	0	0	0	0	-0.004	-0.002	23.87	24.04	23.76	0.082	33.28	33.57	32.99	0	0	0	0	0.14	0	1016.299
13/03/2023 22:00	1796	12.11	26.26	0	0	0	0	0	-0.004	-0.002	23.77	23.83	23.65	0.057	33.81	33.81	33.13	0	0	0	0	0.15	0	1016.483
13/03/2023 22:10	1797	12.1	25.74	0	0	0	0	0	-0.004	-0.002	23.42	23.62	23.2	0.133	35.77	35.81	33.93	0	0	0	0	0.15	0	1016.731
13/03/2023 22:20	1798	12.1	25.27	0	0	0	0	0	-0.004	-0.002	23.11	23.17	23.05	0.041	35.97	36.2	35.89	0	0	0	0	0.151	0	1016.895
13/03/2023 22:30	1799	12.12	24.89	0	0	0	0	0	-0.004	-0.002	22.99	23.07	22.93	0.039	36.37	36.63	36.21	0	0	0	0	0.15	0	1016.963
13/03/2023 22:40	1800	12.1	24.6	0	0	0	0	0	-0.004	-0.002	23.14	23.19	23.06	0.037	36.07	36.34	36.07	0	0	0	0	0.151	0	1016.945
13/03/2023 22:50	1801	12.1	24.33	0	0	0	0	0	-0.004	-0.002	23.06	23.19	22.97	0.08	36.56	37.12	36	0	0	0	0	0.144	0	1017.134
13/03/2023 23:00	1802	12.1	24.09	0.508	0	0	0	0	-0.004	-0.002	23.01	23.11	22.89	0.068	36.87	37.28	36.42	0	0	0	0	0.148	0	1017.336
13/03/2023 23:10	1803	12.1	23.9	0	0	0	0	0	-0.004	-0.002	22.83	22.91	22.73	0.059	37.3	37.96	36.67	0	0	0	0	0.143	0	1017.518
13/03/2023 23:20	1804	12.11	23.72	15.34	0	0	0	0	-0.004	-0.002	22.64	22.73	22.52	0.068	37.42	38.63	37.42	0	0	0	0	0.142	0	1017.662
13/03/2023 23:30	1805	12.09	23.59	0	0	0	0	0	-0.004	-0.002	22.63	22.8	22.44	0.117	38.77	38.94	37.37	0	0	0	0	0.127	0	1017.621
13/03/2023 23:40	1806	12.1	23.42	40.26	0	0	0	0	-0.004	-0.002	22.4	22.49	22.3	0.067	38.31	39.22	38.31	0	0	0	0	0.128	0	1017.592
13/03/2023 23:50	1807	12.1	23.25	120.9	0	0	0	0	-0.004	-0.002	22.72	22.99	22.41	0.183	37.28	38.12	35.7	0	0	0	0	0.128	0	1017.504
14/03/2023 00:00	1808	12.1	23.1	24.46	0	0	0	0	-0.004	-0.002	22.68	22.84	22.57	0.082	37.11	38.06	36.34	0	0	0	0	0.128	0	1017.629
14/03/2023 00:10	1809	12.11	22.96	70.79	0	0	0	0	-0.004	-0.002	22.5	22.76	22.41	0.099	38.29	39.24	37.56	0	0	0	0	0.127	0	1017.704
14/03/2023 00:20	1810	12.11	22.86	168.6	0	0	0	0	-0.004	-0.002	22.34	22.5	21.99	0.167	39.29	39.88	37.65	0	0	0	0	0.127	0	1017.74
14/03/2023 00:30	1811	12.1	22.75	145.1	0	0	0	0	-0.004	-0.002	22.08	22.13	22	0.034	38.43	39.38	38.23	0	0	0	0	0.127	0	1017.831
14/03/2023 00:40	1812	12.11	22.59	75.6	4.587	0	0	0	-0.004	-0.002	22.03	22.09	21.91	0.057	39.04	39.04	37.97	0	0	0	0	0.127	0	1017.895
14/03/2023 00:50	1813	12.09	22.35	204.5	29.57	0	0	0	-0.004	-0.002	21.69	21.9	21.41	0.169	40.34	41.59	38.7	0	0	0	0	0.127	0	1017.859
14/03/2023 01:00	1814	12.1	22.15	234.6	116	0	0	0	-0.004	-0.002	21.61	21.76	21.47	0.085	38.63	41.66	38.56	0	0	0	0	0.126	0	1017.88
14/03/2023 01:10	1815	12.09	21.96	306.8	191.5	0	0	0	-0.004	-0.002	21.43	21.77	20.96	0.297	41.95	42.57	38.59	0	0	0	0	0.124	0	1017.918
14/03/2023 01:20	1816	12.09	21.78	368.5	144.2	0	0	0	-0.004	-0.002	21.01	21.28	20.9	0.126	40.43	41.95	40.18	0	0	0	0	0.125	0	1017.911
14/03/2023 01:30	1817	12.1	21.68	394.5	385.5	0	0	0	-0.004	-0.002	21.05	21.21	20.87	0.113	41.01	41.3	40.51	0	0	0	0	0.126	0	1017.883
14/03/2023 01:40	1818	12.1	21.55	257.8	156	0	0	0	-0.004	-0.002	20.48	20.86	20.26	0.172	42.81	43.15	41.14	0	0	0	0	0.126	0	1017.906
14/03/2023 01:50	1819	12.1	21.4	519.5	342.8	0	0	0	-0.004	-0.002	20.25	20.32	20.19	0.034	42.46	42.88	42.38	0	0	0	0	0.126	0	1017.879
14/03/2023 02:00	1820	12.09	21.29	540.1	338.5	0	0	0	-0.004	-0.002	20.29	20.62	20.14	0.117	42.93	44.01	42.55	0	0	0	0	0.124	0	1017.791
14/03/2023 02:10	1821	12.1	21.27	420.9	423.5	0	0	0	-0.004	-0.002	20.85	21.07	20.58	0.165	42.14	43.04	41.37	0	0	0	0	0.124	0	1017.636
14/03/2023 02:20	1822	12.1	21.3	587.7	451.6	0	0	0	-0.004	-0.002	20.29	20.6	19.94	0.211	42.89	43.33	42.3	0	0	0	0	0.123	0	1017.573
14/03/2023 02:30	1823	12.1	21.22	536.4	453.9	0	0	0	-0.004	-0.002	19.96	20.07	19.89	0.052	43.81	44.33	43.19	0	0	0	0	0.122	0	1017.581
14/03/2023 02:40	1824	12.1	21.1	525.1	249.2	0	0	0	-0.004	-0.002	19.75	20.02	19.51	0.146	44.93	44.93	44	0	0	0	0	0.123	0	1017.555
14/03/2023 02:50	1825	12.1	20.91	745.6	385.7	0	0	0	-0.004	-0.002	19.51	19.65	19.29	0.095	45.58	45.58	44.55	0	0	0	0	0.128	0	1017.6
14/03/2023 03:00	1826	12.1	20.71	818	589.8	0	0	0	-0.004	-0.002	19.3	19.66	19.15	0.145	45.55	46.6	45.55	0	0	0	0	0.122	0	1017.641
14/03/2023 03:10	1827	12.1	20.57	689.8	482.5	0	0	0	-0.004	-0.002	19.67	19.77	19.5	0.079	46.68	46.91	45.45	0	0	0	0	0.122	0	1017.633
14/03/2023 03:20	1828	12.09	20.46	728.2	773.7	0	0	0	-0.004	-0.002	19.33	19.48	19.22	0.089	48.87	49.56	46.66	0	0	0	0	0.122	0	1017.653
14/03/2023 03:30	1829	12.1	20.35	804	510.3	0	0	0	-0.004	-0.002	19.43	19.53	19.24	0.074	48.59	49.4	48.21	0	0	0	0	0.129	0	1017.613
14/03/2023 03:40	1830	12.1	20.23	1032	646.5	0	0	0	-0.004	-0.002	19.11	19.19	19.01	0.05	49.73	50.23	48.69	0	0	0	0	0.122	0	1017.607
14/03/2023 03:50	1831	12.09	20.11	902	628.7	0	0	0	-0.004	-0.002	18.95	19.01	18.87	0.041	49.53	50.67	49.53	0	0	0	0	0.123	0	1017.61
14/03/2023 04:00	1832	12.1	20	847	658	0	0	0	-0.004	-0.002	18.74	18.85	18.64	0.051	49.46	49.88	49.28	0	0	0	0	0.128	0	1017.673
14/03/2023 04:10	1833	12.1	19.9	938	797.3	0	0	0	-0.004	-0.002	18.67	18.75	18.56	0.063	50.68	51.14	49.58	0	0	0	0	0.141	0	1017.667
14/03/2023 04:20	1834	12.1	19.79	794	1059	0	0	0	-0.004	-0.002	18.59	18.77	18.41	0.135	51.28	51.37	50.7	0	0	0	0	0.141	0	1017.703
14/03/2023 04:30	1835	12.09	19.67	1143	914	0	0	0	-0.004	-0.002	18.68	18.84	18.42	0.13	48.18	51.22	48.18	0	0	0	0	0.141	0	1017.689
