"TOA5","CR3000-EXT","CR3000","9996","CR3000.Std.32.02","CPU:20230316_ESOLMET_CR3000.CR3","33176","_10_Min"
"TIMESTAMP","RECORD","CRBattVolt_Avg","GLOBHORZ_Avg","DNI_Avg","DIFFHORZ_Avg","GLOBTT_Avg","Indice_UV_Avg","Indice_UV_1_Avg","Indice_UV_2_Avg","AT_Avg","AT_Max","AT_Min","AT_Std","RH_Avg","RH_Max","RH_Min","RH_Std","WS_Avg","WS_Max","WS_Min","WS_Std","WD","BP_Avg","PPT_Tot"
"TS","RN","VDC","W/m^2","W/m^2","W/m^2","W/m^2","W/m2","I-UV","MED/hr","DegC","DegC","DegC","DegC","PCT","PCT","PCT","PCT","m/s","m/s","m/s","m/s","Deg","mbar","mm"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Smp","Avg","Tot"
"2023-03-17 10:20:00",126,13.35,839.6152,869.894,100.7092,877.9128,0.111,4.446,1.906,26.67,26.99,26.22,0.239,25.38,26.14,24.78,0.302,0,0,0,0,2.542,945.935,0
"2023-03-17 10:30:00",127,13.34,867.0637,877.4123,101.8729,906.2075,0.117,4.686,2.009,26.9,27.17,26.64,0.147,24.96,25.64,24.19,0.324,0,0,0,0,2.542,945.8881,0
"2023-03-17 10:40:00",128,13.34,883.4497,870.8617,104.7116,922.5929,0.117,4.662,1.999,26.91,27.91,26.48,0.42,24.91,25.46,24.04,0.327,0,0,0,0,2.547,945.7433,0
"2023-03-17 10:50:00",129,13.34,908.8412,873.8083,108.5702,945.4963,0.112,4.489,1.925,28.01,28.35,27.67,0.239,23.53,24.4,22.8,0.437,0,0,0,0,2.547,945.6068,0
"2023-03-17 11:00:00",130,13.33,934.5891,880.6328,110.7629,970.9966,0.131,5.23,2.243,27.53,27.86,26.79,0.244,24.1,25.08,23.34,0.344,0,0,0,0,2.542,945.462,0
"2023-03-17 11:10:00",131,13.31,948.9774,878.5168,112.5894,985.2131,0.134,5.34,2.29,27.55,28.35,26.75,0.522,23.81,25.25,22.34,0.891,0,0,0,0,2.541,945.2743,0
"2023-03-17 11:20:00",132,13.31,968.9424,888.1958,113.647,1005.055,0.145,5.781,2.479,28.73,29.06,28.04,0.254,22.1,23.02,21.37,0.426,0,0,0,0,2.541,945.0898,0
"2023-03-17 11:30:00",133,13.31,979.5182,882.4894,115.4502,1014.324,0.148,5.935,2.545,27.71,28.46,27.23,0.413,23.14,23.7,22.06,0.423,0,0,0,0,2.535,944.9177,0
"2023-03-17 11:40:00",134,13.31,995.8923,890.3184,117.1709,1032.983,0.149,5.941,2.548,27.7,27.85,27.52,0.086,23.4,24.03,22.87,0.296,0,0,0,0,2.541,944.7442,0
"2023-03-17 11:50:00",135,13.31,1005.332,892.8367,118.0411,1041.668,0.135,5.393,2.312,28.46,28.97,27.84,0.26,22.52,23.39,21.48,0.433,0,0,0,0,2.541,944.5408,0
"2023-03-17 12:00:00",136,13.31,1007.831,889.9458,118.5012,1042.582,0.147,5.881,2.522,28.89,29.08,28.6,0.093,21.54,22.12,20.89,0.227,0,0,0,0,2.541,944.4154,0
"2023-03-17 12:10:00",137,13.31,1016.063,891.6492,119.8158,1050.402,0.159,6.358,2.726,28.51,29.28,27.72,0.5,22.18,23.72,20.92,0.74,0,0,0,0,2.541,944.2031,0
"2023-03-17 12:20:00",138,13.28,1015.078,886.9941,122.2912,1046.909,0.155,6.181,2.651,29.42,29.92,29.11,0.241,20.78,21.43,19.86,0.308,0,0,0,0,2.541,944.0444,0
"2023-03-17 12:50:00",139,13.24,1014.625,877.3885,128.7142,1045.124,0.154,6.178,2.649,29.44,29.54,29.33,0.056,20.06,20.46,19.47,0.287,0,0,0,0,2.541,943.7674,0
"2023-03-17 13:00:00",140,13.12,1012.077,873.1628,130.5701,1043.197,0.16,6.408,2.748,29.97,30.19,29.54,0.169,19.82,20.78,18.96,0.571,0,0,0,0,2.535,943.5656,0
"2023-03-17 13:10:00",141,13.23,1007.799,866.7581,132.396,1037.719,0.15,5.985,2.567,29.75,30.29,29.16,0.31,20.17,21.02,19.23,0.366,0.002,0.45,0,0.032,2.436,943.2496,0
"2023-03-17 13:20:00",142,13.28,992.6744,853.7883,134.9325,1021.858,0.144,5.766,2.473,30.39,31.36,29.59,0.598,19.27,20.59,18.01,0.781,0.195,2.2,0,0.454,185.7,943.0104,0.2
"2023-03-17 13:30:00",143,13.28,987.4627,849.5573,137.6299,1014.37,0.131,5.253,2.253,30.7,31.49,30.17,0.426,18.72,19.57,17.27,0.59,1.596,3.7,0,0.767,122.3,942.7434,0
"2023-03-17 13:40:00",144,13.25,974.2697,841.4203,140.0388,1000.235,0.128,5.127,2.199,30.79,31.32,30.36,0.335,18.17,19.42,16.73,0.557,1.502,4.2,0,0.929,296.7,942.5276,0
"2023-03-17 13:50:00",145,13.25,968.707,838.0964,144.0996,994.1755,0.139,5.553,2.381,30.85,31.2,30.34,0.259,18.32,19.23,17.37,0.486,2.333,6.7,0,1.259,114.8,942.2847,0
"2023-03-17 14:00:00",146,13.25,953.29,827.5045,148.3796,980.08,0.124,4.947,2.121,30.68,31.26,30.13,0.321,18.39,19.52,16.62,0.662,2.938,5.45,0,1.069,176.5,942.0848,0
"2023-03-17 14:10:00",147,13.25,930.5885,825.6896,142.3446,957.267,0.12,4.792,2.055,30.98,31.29,30.67,0.175,17.74,18.47,16.64,0.461,1.468,2.95,0,0.708,314.4,941.9135,0
"2023-03-17 14:20:00",148,13.25,915.0079,824.1145,140.142,942.2581,0.113,4.512,1.935,30.54,31.13,29.85,0.351,18.29,19.19,16.95,0.448,2.019,4.95,0,1.049,65.69,941.6992,0
"2023-03-17 14:30:00",149,13.24,895.3933,825.1256,137.4204,923.4188,0.119,4.763,2.042,30.37,31.08,29.86,0.353,18.53,19.28,17.66,0.39,1.896,4.95,0,1.07,162.2,941.4673,0
"2023-03-17 14:40:00",150,13.16,875.9089,825.0314,135.7783,903.4938,0.114,4.568,1.959,30.99,31.18,30.76,0.101,17.59,18.5,16.31,0.585,3.194,6.45,0.7,1.18,91.2,941.3044,0
"2023-03-17 14:50:00",151,13.06,859.3988,834.2274,131.6221,888.6514,0.102,4.078,1.749,30.69,31.2,30.36,0.239,17.74,18.62,16.25,0.663,2.426,4.2,0,0.782,158.3,941.1342,0
"2023-03-17 15:00:00",152,13.03,838.6434,834.8834,130.9031,869.5139,0.09,3.583,1.536,31.2,31.44,30.83,0.127,16.18,17.65,15.83,0.284,2.461,5.2,0,1.028,164.1,940.8973,0
"2023-03-17 15:10:00",153,13.01,798.5623,809.5006,132.5294,829.6016,0.093,3.716,1.593,31.75,32.27,31.36,0.277,15.79,16.22,15.13,0.251,1.756,4.95,0,1.223,64.29,940.6981,0
"2023-03-17 15:20:00",154,13,760.9872,772.0715,140.3268,788.47,0.075,2.994,1.284,31.1,32.36,30.13,0.815,16.35,18.16,15,0.954,3.137,5.7,0,1.288,130.1,940.5742,0
"2023-03-17 15:30:00",155,12.96,727.6998,776.6594,129.7373,756.0887,0.071,2.83,1.214,31.32,32.21,30.65,0.515,15.58,16.18,14.75,0.385,1.657,4.45,0,1.201,148.8,940.4001,0
"2023-03-17 15:40:00",156,12.94,699.7599,785.0634,117.5518,730.5651,0.069,2.778,1.191,31.67,32.24,31.1,0.337,15.21,15.82,14.74,0.297,1.975,4.2,0,1.138,113,940.1371,0
"2023-03-17 15:50:00",157,12.92,663.9467,774.0213,111.3965,693.3566,0.061,2.43,1.042,31.26,31.79,30.95,0.248,15.32,15.69,14.89,0.191,2.156,4.45,0,1.175,181.4,939.915,0
"2023-03-17 16:00:00",158,12.9,617.702,748.0924,108.7809,649.1013,0.044,1.78,0.763,31.23,31.96,30.76,0.353,15.07,15.53,14.18,0.248,2.839,5.2,0,1.135,81,939.6931,0
"2023-03-17 16:10:00",159,12.89,575.5632,725.1899,106.025,611.914,0.045,1.797,0.771,30.86,31.37,30.68,0.158,15.26,15.71,14.65,0.246,3.364,6.7,0,1.35,170.2,939.538,0
"2023-03-17 16:20:00",160,12.87,535.5255,711.6594,102.8599,564.798,0.041,1.637,0.702,31.46,31.91,31.12,0.243,14.76,15.04,14.26,0.161,2.026,5.2,0,1.136,131.8,939.4378,0
"2023-03-17 16:30:00",161,12.86,494.7963,693.6992,97.71899,523.0426,0.027,1.061,0.455,31.66,32.23,31.14,0.354,14.22,14.86,13.71,0.25,4.001,6.7,0,1.447,140.3,939.2386,0
"2023-03-17 16:40:00",162,12.85,454.6744,675.9271,94.4925,481.1344,0.017,0.664,0.285,31.81,32.5,31.24,0.287,13.96,14.4,13.32,0.223,3.203,6.45,0,1.441,238,939.2472,0
"2023-03-17 16:50:00",163,12.84,415.9225,662.678,89.00638,439.178,0.017,0.663,0.285,32.53,32.98,31.93,0.3,13.39,13.81,12.82,0.22,2.334,5.95,0,1.376,115.7,939.2081,0
"2023-03-17 17:00:00",164,12.83,375.3135,638.8248,84.23238,396.9791,0.006,0.238,0.102,32,32.36,31.64,0.218,13.85,14.3,13.43,0.162,2.628,4.95,0,0.998,117.7,939.1619,0
"2023-03-17 17:10:00",165,12.82,332.135,607.5325,78.19714,351.8617,0.008,0.311,0.133,31.57,31.71,31.44,0.075,13.89,14.38,13.61,0.152,2.94,5.7,0.45,1.049,157.4,939.1082,0
"2023-03-17 17:20:00",166,12.81,285.8402,568.3489,72.23806,303.085,-0.005,-0.206,-0.088,31.91,32.42,31.32,0.339,13.55,14.01,13.16,0.17,2.917,6.2,0,1.448,135.1,939.0252,0
"2023-03-22 23:10:00",921,12.58,-2.737684,-0.1801659,-3.32529,-5.008563,-0.018,-0.713,-0.306,24.42,24.66,24.16,0.141,21.63,22.44,20.95,0.384,1.481,2.2,0,0.362,332.7,945.5457,0
"2023-03-22 23:20:00",922,12.58,-3.157806,0.1044393,-3.096614,-4.554435,-0.017,-0.676,-0.29,24.5,24.66,24.19,0.139,21,21.73,20.57,0.232,2.071,2.7,0.7,0.386,348,945.6692,0
"2023-03-22 23:30:00",923,12.57,-2.712866,-0.02832568,-3.0762,-4.565844,-0.013,-0.528,-0.226,24.44,24.67,24.08,0.185,21.66,22.68,21.06,0.463,2.036,2.7,1.45,0.186,324.5,945.8223,0
"2023-03-22 23:40:00",924,12.57,-2.843627,-0.08305067,-3.2502,-4.693441,-0.015,-0.59,-0.253,24.06,24.21,23.88,0.094,22,22.69,21.13,0.425,2.004,2.7,1.2,0.378,330.6,945.9594,0
"2023-03-22 23:50:00",925,12.57,-2.868458,0.0612761,-2.685657,-4.204184,-0.018,-0.714,-0.306,24.18,24.33,24.04,0.073,21.31,21.8,20.74,0.24,2.193,2.95,1.7,0.275,336.8,946.0015,0
"2023-03-23 00:00:00",926,12.56,-2.345657,-0.1980895,-3.216974,-4.705103,-0.02,-0.786,-0.337,23.82,24.09,23.58,0.151,22.18,22.88,21.24,0.405,1.826,2.95,0,0.567,341.6,946.0964,0
"2023-03-23 00:10:00",927,12.56,-2.294296,-0.2857652,-3.49863,-4.657972,-0.015,-0.598,-0.256,23.15,23.58,22.95,0.193,22.61,22.93,22.15,0.129,1.959,2.45,1.45,0.224,310.8,946.231,0
"2023-03-23 00:20:00",928,12.56,-2.917027,0.03950249,-2.829768,-3.981034,-0.015,-0.586,-0.251,23.26,23.65,22.89,0.281,21.54,22.98,20.4,0.82,1.836,2.45,0.95,0.258,325.2,946.2056,0
"2023-03-23 00:30:00",929,12.55,-3.343354,0.2759396,-2.42163,-4.076972,-0.015,-0.58,-0.249,23.92,24.14,23.6,0.171,20.28,20.91,20,0.209,2.518,3.2,1.95,0.332,337.1,946.1696,0
"2023-03-23 00:40:00",930,12.55,-2.419625,-0.02697762,-2.7589,-4.579448,-0.016,-0.656,-0.281,23.82,24.1,23.51,0.176,21.36,21.84,20.86,0.187,2.294,2.95,1.45,0.274,337.1,946.2538,0
"2023-03-23 00:50:00",931,12.55,-2.759962,-0.08151042,-2.998862,-4.667268,-0.02,-0.798,-0.342,23.59,23.77,23.41,0.109,22.62,23.48,21.76,0.438,1.924,2.45,0.95,0.216,329.2,946.2782,0
"2023-03-23 01:00:00",932,12.54,-2.47721,-0.1177382,-3.027208,-4.73727,-0.014,-0.574,-0.246,23.42,23.71,23.14,0.142,24.05,25.16,22.84,0.648,2.049,2.7,1.45,0.246,330.3,946.2626,0
"2023-03-23 01:10:00",933,12.54,-2.749257,-0.1316124,-3.357073,-4.842431,-0.018,-0.715,-0.307,23.1,23.18,23.05,0.038,24.9,25.25,24.67,0.125,1.725,2.2,1.2,0.192,0.164,946.2796,0
"2023-03-23 01:20:00",934,12.54,-2.840533,-0.1838354,-3.757174,-4.958752,-0.021,-0.856,-0.367,23.02,23.07,22.97,0.024,24.61,24.99,24.14,0.24,0.583,1.45,0,0.434,354.5,946.2901,0
"2023-03-23 01:30:00",935,12.53,-3.021331,-0.0213897,-3.416568,-4.256448,-0.011,-0.454,-0.195,23.03,23.09,22.91,0.038,24.14,24.66,23.57,0.231,1.328,1.95,0,0.367,339,946.2985,0
"2023-03-23 01:40:00",936,12.53,-2.824561,-0.1082981,-3.384403,-4.538341,-0.018,-0.733,-0.314,22.7,22.93,22.48,0.144,24.5,25.49,23.79,0.317,1.614,1.95,1.2,0.169,349.6,946.2488,0
"2023-03-23 01:50:00",937,12.52,-2.791484,-0.09288309,-3.405909,-4.424408,-0.017,-0.697,-0.299,22.44,22.57,22.29,0.089,24.8,25.61,24.17,0.346,1.31,1.95,0,0.308,17.14,946.1443,0
"2023-03-23 02:00:00",938,12.52,-2.898932,-0.1148519,-3.6825,-4.539464,-0.017,-0.683,-0.293,22.35,22.41,22.25,0.029,25.06,25.65,24.52,0.244,0.96,1.7,0,0.416,354.3,946.1046,0
"2023-03-23 02:10:00",939,12.52,-2.939968,-0.09789464,-3.43252,-4.175306,-0.015,-0.596,-0.255,22.08,22.28,21.94,0.085,25.36,26.21,24.63,0.343,1.378,1.95,0,0.352,335.8,946.0206,0
"2023-03-23 02:20:00",940,12.51,-2.852497,-0.05742647,-3.247278,-4.232637,-0.017,-0.67,-0.287,21.92,22.04,21.74,0.069,25.27,27.06,24.63,0.512,1.276,2.2,0,0.362,342,946.0137,0
"2023-03-23 02:30:00",941,12.51,-3.007566,0.06725553,-2.789874,-4.08319,-0.017,-0.661,-0.283,22.03,22.15,21.8,0.082,24.93,25.56,24.36,0.291,1.89,2.45,0.95,0.285,328.3,945.9046,0
"2023-03-23 02:40:00",942,12.5,-2.787992,-0.1304638,-3.517555,-4.84407,-0.018,-0.715,-0.307,21.7,21.85,21.59,0.061,25.66,27.29,24.97,0.537,1.407,2.7,0,0.661,336,945.8858,0
"2023-03-23 02:50:00",943,12.5,-2.606629,-0.08864665,-3.138597,-4.445222,-0.018,-0.719,-0.308,21.43,21.7,21.16,0.162,25.95,26.78,25.08,0.412,2.244,2.95,0.95,0.409,340.7,945.851,0
"2023-03-23 03:00:00",944,12.49,-2.79536,0.002119797,-2.795882,-4.346826,-0.014,-0.574,-0.246,21.24,21.39,21.16,0.057,25.89,26.33,25.26,0.263,2.473,3.2,1.7,0.297,332.6,945.7926,0
"2023-03-23 03:10:00",945,12.49,-2.583331,-0.08267371,-2.98715,-4.62634,-0.017,-0.665,-0.285,21.17,21.28,21.05,0.053,26.07,26.5,25.71,0.156,2.078,2.95,0.95,0.377,326.7,945.761,0
"2023-03-23 03:20:00",946,12.48,-2.848064,0.03950625,-2.791856,-4.423479,-0.015,-0.604,-0.259,21.15,21.33,21.04,0.075,25.87,26.37,25.26,0.291,2.453,3.2,1.7,0.33,324.8,945.6646,0
"2023-03-23 03:30:00",947,12.48,-2.673098,0.05357436,-2.637571,-4.356645,-0.02,-0.791,-0.339,21.34,21.38,21.25,0.028,25.39,25.71,25.09,0.113,2.35,2.95,1.7,0.24,338.9,945.6147,0
"2023-03-23 03:40:00",948,12.47,-2.388804,-0.06976242,-2.80226,-4.449368,-0.016,-0.639,-0.274,21.15,21.27,20.95,0.087,25.68,26.14,25.31,0.187,2.238,2.7,1.45,0.23,344,945.549,0
"2023-03-23 03:50:00",949,12.47,-2.263484,-0.1653483,-2.988575,-4.489634,-0.021,-0.829,-0.355,20.84,20.98,20.6,0.106,26.25,26.91,25.6,0.362,1.797,2.95,0,0.56,350.8,945.549,0
"2023-03-23 04:00:00",950,12.46,-2.415903,-0.1801882,-3.300893,-4.392691,-0.016,-0.655,-0.281,20.48,20.61,20.39,0.061,27,27.67,26.71,0.16,1.536,2.2,0,0.409,16.45,945.56,0
"2023-03-23 04:10:00",951,12.46,-2.682332,-0.006166896,-2.853293,-3.740695,-0.015,-0.614,-0.263,20.52,20.67,20.36,0.093,26.57,27.17,26.08,0.287,1.488,1.95,0.7,0.268,340.8,945.5575,0
"2023-03-23 04:20:00",952,12.46,-2.625334,-0.005203287,-2.720644,-3.873397,-0.023,-0.939,-0.403,20.55,20.65,20.47,0.04,26.62,27.42,25.96,0.321,1.729,2.45,0,0.487,345.6,945.5973,0
"2023-03-23 04:30:00",953,12.45,-2.383001,-0.2146866,-3.299345,-4.528537,-0.015,-0.612,-0.262,20.3,20.6,20.11,0.132,27.55,28.3,26.71,0.372,0.806,2.2,0,0.63,338,945.6069,0
"2023-03-23 04:40:00",954,12.45,-2.652465,-0.1638109,-3.524588,-4.050366,-0.016,-0.656,-0.281,20.15,20.19,20.1,0.019,27.18,27.98,26.81,0.256,0.377,1.7,0,0.558,324.1,945.581,0
"2023-03-23 04:50:00",955,12.44,-3.14489,0.2653747,-2.818874,-3.188126,-0.014,-0.572,-0.245,20.49,20.81,20.15,0.207,26.41,27.27,25.63,0.436,1.128,2.95,0,0.791,30.34,945.5709,0
"2023-03-23 05:00:00",956,12.44,-2.827308,0.2380109,-2.429878,-3.482505,-0.015,-0.585,-0.251,20.91,21.03,20.77,0.067,25.73,26.04,25.39,0.148,1.458,2.7,0,0.527,30.58,945.626,0
"2023-03-23 05:10:00",957,12.43,-2.649308,-0.1191018,-3.091804,-4.156228,-0.017,-0.69,-0.296,20.87,21.08,20.59,0.156,26.1,26.93,25.4,0.494,0.45,2.2,0,0.621,354.5,945.682,0
"2023-03-23 05:20:00",958,12.43,-2.799483,-0.2098754,-3.487721,-4.090435,-0.017,-0.7,-0.3,20.51,20.6,20.45,0.03,26.65,27.29,26.38,0.179,0.041,0.95,0,0.177,306.1,945.7434,0
"2023-03-23 05:30:00",959,12.43,-3.192166,0.04374767,-3.047655,-3.738555,-0.017,-0.686,-0.294,20.46,20.59,20.4,0.041,26.45,27.03,25.75,0.336,1.273,2.2,0,0.466,321.3,945.8228,0
"2023-03-23 05:40:00",960,12.42,-3.283626,0.2054426,-2.516468,-3.925251,-0.019,-0.766,-0.329,20.71,20.77,20.6,0.045,25.65,25.97,25.47,0.118,1.936,2.7,1.45,0.249,325.4,945.8893,0
"2023-03-23 05:50:00",961,12.42,-2.665709,-0.01233407,-2.7797,-4.393519,-0.017,-0.684,-0.293,20.59,20.76,20.3,0.128,26.17,27,25.49,0.404,1.696,2.2,0.95,0.296,335.3,946.0093,0
"2023-03-23 06:00:00",962,12.42,-2.600195,-0.1204509,-3.180656,-4.50788,-0.019,-0.767,-0.329,20.25,20.32,20.17,0.027,26.76,27.29,26.44,0.18,1.204,1.7,0,0.246,337.4,946.1625,0
"2023-03-23 06:10:00",963,12.41,-2.801903,0.02389742,-2.874854,-3.968923,-0.015,-0.618,-0.265,20.3,20.39,20.16,0.059,26.67,27.08,26.42,0.119,1.35,1.95,0.7,0.228,337.3,946.2628,0
"2023-03-23 06:20:00",964,12.41,-2.679239,-0.02331947,-2.802556,-3.847263,-0.019,-0.743,-0.318,20.39,20.45,20.33,0.023,26.57,26.78,26.43,0.086,1.087,1.45,0,0.274,325.3,946.3621,0
"2023-03-23 06:30:00",965,12.41,-2.003548,-0.09944472,-2.951585,-3.659337,-0.018,-0.72,-0.309,20.27,20.41,20.19,0.053,27.15,27.74,26.74,0.235,0.175,1.2,0,0.317,319.3,946.4489,0
"2023-03-23 06:40:00",966,12.4,1.032642,0.08730404,-0.05172799,0.3785539,-0.015,-0.587,-0.252,20.24,20.3,20.19,0.026,27.35,27.93,27.01,0.194,0.46,1.2,0,0.499,341.8,946.5538,0
"2023-03-23 06:50:00",967,12.4,8.864616,0.2112276,5.615215,7.712696,-0.014,-0.564,-0.242,20.15,20.3,19.92,0.117,27.87,28.62,27.14,0.468,0.008,0.7,0,0.066,145.2,946.6959,0
"2023-03-23 07:00:00",968,12.45,25.61039,97.7748,14.64257,26.23884,-0.016,-0.658,-0.282,20.16,20.55,19.89,0.191,28.03,28.94,27.73,0.297,0.191,1.7,0,0.342,153.9,946.8365,0
"2023-03-23 07:10:00",969,12.72,53.83005,223.9929,22.70654,52.58733,-0.019,-0.753,-0.323,21.09,21.66,20.52,0.352,27.11,27.92,25.86,0.518,0,0,0,0,153.9,946.9656,0
"2023-03-23 07:20:00",970,12.98,85.11357,319.9935,30.43439,83.93446,-0.017,-0.688,-0.295,22.15,22.61,21.64,0.311,25.88,26.84,24.87,0.453,0.129,1.2,0,0.308,318.6,947.1467,0
"2023-03-23 07:30:00",971,13.09,113.6474,351.1337,38.88188,112.9582,-0.01,-0.404,-0.173,23.03,23.84,22.58,0.361,24.7,25.7,22.8,0.688,0.136,0.95,0,0.301,325.1,947.2902,0
"2023-03-23 07:40:00",972,13.23,160.3202,460.3837,46.34372,162.0714,-0.005,-0.204,-0.087,24.46,24.84,23.85,0.249,22.32,23.59,21.36,0.648,0,0,0,0,325.1,947.4029,0
"2023-03-23 07:50:00",973,13.31,200.0051,509.31,52.62044,202.5816,-0.009,-0.369,-0.158,25.67,26.48,24.83,0.583,20.53,21.71,19.32,0.81,0,0,0,0,325.1,947.5792,0
"2023-03-23 08:00:00",974,13.41,246.7059,562.1319,59.88716,250.8267,-0.008,-0.324,-0.139,26.9,27.25,26.48,0.207,19.15,19.43,18.79,0.151,0,0,0,0,244.9,947.7542,0
"2023-03-23 08:10:00",975,13.41,294.8222,599.3266,70.1132,300.6972,-0.004,-0.164,-0.07,27.93,28.33,27.09,0.388,18.41,19.22,17.97,0.266,0,0,0,0,55.72,947.8911,0
"2023-03-23 08:20:00",976,13.39,349.2006,628.4186,86.39131,355.8989,0.002,0.09,0.038,29.09,29.63,28.26,0.424,17.3,18.57,16.21,0.749,0,0,0,0,120.9,947.9943,0
"2023-03-23 08:30:00",977,13.39,424.3691,655.2472,116.8745,429.2588,0.012,0.474,0.203,29.65,29.92,29.47,0.127,17.07,18.25,15.78,0.783,0.119,1.2,0,0.291,162.5,948.0845,0
"2023-03-23 08:40:00",978,13.36,507.8762,664.1326,160.3667,509.4301,0.012,0.46,0.197,29.5,29.95,29.22,0.242,15.91,17.92,14.93,0.833,0.677,2.45,0,0.838,152.6,948.1411,0
"2023-03-23 08:50:00",979,13.35,435.5855,453.6728,165.0298,431.8384,0.014,0.562,0.241,28.57,29.36,27.92,0.486,15.85,16.77,14.95,0.45,1.653,2.95,0,0.599,41.55,948.2352,0
"2023-03-23 09:00:00",980,13.18,229.4424,93.79209,138.0464,212.0848,0.006,0.235,0.101,27.13,27.94,26.86,0.283,17.53,18.75,15.91,0.834,0.591,2.45,0,0.795,118.2,948.3049,0
"2023-03-23 09:10:00",981,13.3,306.7692,252.3763,121.5736,299.5458,0.025,0.981,0.421,26.63,27.03,26.44,0.153,18.14,18.78,16.59,0.421,1.726,2.45,0,0.527,154.1,948.4046,0
"2023-03-23 09:20:00",982,13.36,566.1457,683.0862,114.5993,572.1654,0.036,1.458,0.625,27.25,28.09,26.65,0.474,17.36,18.84,15.47,1.206,1.214,2.45,0,0.666,194.5,948.4417,0
"2023-03-23 09:30:00",983,13.36,630.8268,774.07,102.8512,638.4979,0.041,1.638,0.702,28.54,29.05,28.03,0.332,15.18,15.79,14.66,0.242,0.528,2.2,0,0.759,224.9,948.4384,0
"2023-03-23 09:40:00",984,13.37,662.5767,793.2455,96.83796,672.1742,0.063,2.532,1.086,28.27,29.2,27.6,0.603,15.59,16.25,14.8,0.465,1.172,3.2,0,1.047,149.6,948.466,0
"2023-03-23 09:50:00",985,13.34,693.3281,802.7729,94.85934,705.0214,0.066,2.647,1.135,28.31,28.77,27.69,0.38,15.79,16.1,15.54,0.149,1.356,3.45,0,0.935,142.7,948.4755,0
"2023-03-23 10:00:00",986,13.33,725.575,813.0452,94.67793,740.0474,0.076,3.037,1.302,28.33,28.7,28.06,0.186,15.99,16.53,15.59,0.216,1.653,3.45,0,0.865,210.2,948.4186,0
"2023-03-23 10:10:00",987,13.34,759.3258,827.5902,94.08626,776.9864,0.089,3.569,1.531,28.13,28.37,27.71,0.224,16.89,18.75,15.98,0.915,1.828,3.45,0,0.698,140,948.2804,0
"2023-03-23 10:20:00",988,13.34,789.9684,835.1193,94.84668,809.3279,0.091,3.648,1.564,28.34,28.9,27.9,0.26,18.03,19.03,16.25,0.707,2.026,4.7,0,1.232,147.4,948.2203,0
"2023-03-23 10:30:00",989,13.33,820.3371,843.0927,95.64379,841.4255,0.104,4.15,1.78,28.39,28.85,27.66,0.388,18.4,20.72,16.32,1.233,2.289,3.7,0.95,0.658,88.6,948.1436,0
"2023-03-23 10:40:00",990,13.3,848.0602,849.1019,96.48306,870.6269,0.116,4.628,1.985,27.64,28.46,27.2,0.35,21.16,22.87,19.39,0.87,1.869,3.7,0,0.836,288.6,948.0488,0
"2023-03-23 10:50:00",991,13.3,875.0306,862.4518,95.71075,897.1811,0.12,4.79,2.054,29.21,29.91,28.47,0.398,19.88,22.72,18.47,1.133,1.433,3.95,0,0.958,52.66,947.9174,0
"2023-03-23 11:00:00",992,13.3,898.1584,868.5224,95.54844,921.137,0.139,5.567,2.387,29.31,30.57,28.45,0.669,21.61,22.54,20.33,0.647,0.871,3.2,0,0.921,267.5,947.8978,0
"2023-03-23 11:10:00",993,13.31,923.2394,874.2772,95.52145,944.3518,0.142,5.682,2.437,30.05,30.69,29.56,0.309,20.67,21.54,19.52,0.485,2.136,3.7,0,0.652,79.36,947.7518,0
"2023-03-23 11:20:00",994,13.29,943.0184,879.6436,95.82041,964.0999,0.145,5.809,2.491,30.39,30.85,29.97,0.29,20.67,21.94,19.59,0.737,1.844,4.2,0,1.043,218,947.5433,0
"2023-03-23 11:30:00",995,13.27,964.053,883.8475,96.70289,985.1862,0.16,6.386,2.738,29.86,30.07,29.65,0.128,21.76,22.61,21.03,0.333,2.502,5.2,0,1.044,263.5,947.3409,0
"2023-03-23 11:40:00",996,13.28,978.8998,888.5505,97.29011,1000.528,0.171,6.855,2.939,30.49,30.82,29.92,0.228,21.18,21.7,20.65,0.243,2.247,5.45,0,1.038,186.5,947.1826,0
"2023-03-23 11:50:00",997,13.28,995.6486,892.8156,97.67554,1016.708,0.164,6.577,2.82,30.22,30.72,29.9,0.243,21.52,22.04,20.73,0.301,2.486,4.45,0,0.914,120.6,946.9939,0
"2023-03-23 12:00:00",998,13.28,1005.482,896.3194,97.51848,1026.218,0.16,6.39,2.74,30.73,31.05,30.03,0.276,20.62,21.72,19.96,0.496,1.291,3.95,0,0.961,187.3,946.8013,0
"2023-03-23 12:10:00",999,13.28,1012.48,888.2367,101.6892,1032.904,0.173,6.935,2.974,30.96,31.23,30.54,0.187,20,20.56,19.37,0.279,1.68,3.2,0.7,0.523,335.3,946.5865,0
"2023-03-23 12:20:00",1000,13.27,1030.201,893.3568,108.9871,1049.255,0.175,7.013,3.007,31.43,31.9,30.55,0.433,19.58,20.57,18.86,0.475,2.166,4.7,0,1.311,194.1,946.294,0
